,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.534,0.837,0.818,0.415,0.411,0.933,0.884,0.804,0.508
AAPL,0.534,0.0,0.557,0.677,0.853,-0.238,0.553,0.723,0.656,0.046
AMD,0.837,0.557,0.0,0.83,0.589,0.548,0.785,0.913,0.889,0.711
AMZN,0.818,0.677,0.83,0.0,0.559,0.247,0.869,0.855,0.801,0.472
GOOGL,0.415,0.853,0.589,0.559,0.0,-0.215,0.378,0.641,0.591,0.051
INTC,0.411,-0.238,0.548,0.247,-0.215,0.0,0.352,0.399,0.419,0.903
MARA,0.933,0.553,0.785,0.869,0.378,0.352,0.0,0.87,0.819,0.491
NVDA,0.884,0.723,0.913,0.855,0.641,0.399,0.87,0.0,0.924,0.598
PLUG,0.804,0.656,0.889,0.801,0.591,0.419,0.819,0.924,0.0,0.655
TSLA,0.508,0.046,0.711,0.472,0.051,0.903,0.491,0.598,0.655,0.0
