,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.774,-0.567,0.873,0.709,-0.861,-0.511,-0.206,0.844,0.707
AAPL,0.774,0.0,-0.73,0.938,0.897,-0.917,-0.637,-0.51,0.711,0.879
AMD,-0.567,-0.73,0.0,-0.627,-0.835,0.766,0.773,0.804,-0.489,-0.853
AMZN,0.873,0.938,-0.627,0.0,0.862,-0.897,-0.518,-0.374,0.797,0.841
GOOGL,0.709,0.897,-0.835,0.862,0.0,-0.836,-0.66,-0.646,0.601,0.954
INTC,-0.861,-0.917,0.766,-0.897,-0.836,0.0,0.729,0.427,-0.665,-0.834
MARA,-0.511,-0.637,0.773,-0.518,-0.66,0.729,0.0,0.482,-0.343,-0.64
NVDA,-0.206,-0.51,0.804,-0.374,-0.646,0.427,0.482,0.0,-0.286,-0.656
PLUG,0.844,0.711,-0.489,0.797,0.601,-0.665,-0.343,-0.286,0.0,0.592
TSLA,0.707,0.879,-0.853,0.841,0.954,-0.834,-0.64,-0.656,0.592,0.0
