,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.414,0.138,0.04,0.298,0.829,0.863,0.213,-0.074,0.054
AAPL,-0.414,0.0,0.591,0.658,0.106,-0.157,-0.493,0.637,0.464,0.132
AMD,0.138,0.591,0.0,0.896,0.481,0.518,0.038,0.948,0.71,-0.268
AMZN,0.04,0.658,0.896,0.0,0.6,0.351,-0.09,0.888,0.515,-0.302
GOOGL,0.298,0.106,0.481,0.6,0.0,0.477,0.218,0.509,0.143,-0.019
INTC,0.829,-0.157,0.518,0.351,0.477,0.0,0.688,0.532,0.343,-0.016
MARA,0.863,-0.493,0.038,-0.09,0.218,0.688,0.0,0.088,-0.005,-0.019
NVDA,0.213,0.637,0.948,0.888,0.509,0.532,0.088,0.0,0.663,-0.113
PLUG,-0.074,0.464,0.71,0.515,0.143,0.343,-0.005,0.663,0.0,-0.115
TSLA,0.054,0.132,-0.268,-0.302,-0.019,-0.016,-0.019,-0.113,-0.115,0.0
