,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.536,0.587,0.759,-0.586,-0.03,0.576,0.783,-0.553,0.744
AAPL,-0.536,0.0,-0.657,-0.511,0.865,-0.488,-0.634,-0.741,0.622,-0.606
AMD,0.587,-0.657,0.0,0.797,-0.621,0.322,0.305,0.819,-0.254,0.351
AMZN,0.759,-0.511,0.797,0.0,-0.476,0.092,0.33,0.87,-0.482,0.468
GOOGL,-0.586,0.865,-0.621,-0.476,0.0,-0.157,-0.5,-0.676,0.545,-0.613
INTC,-0.03,-0.488,0.322,0.092,-0.157,0.0,0.272,0.209,0.022,0.077
MARA,0.576,-0.634,0.305,0.33,-0.5,0.272,0.0,0.596,-0.437,0.698
NVDA,0.783,-0.741,0.819,0.87,-0.676,0.209,0.596,0.0,-0.624,0.597
PLUG,-0.553,0.622,-0.254,-0.482,0.545,0.022,-0.437,-0.624,0.0,-0.654
TSLA,0.744,-0.606,0.351,0.468,-0.613,0.077,0.698,0.597,-0.654,0.0
