,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.38,-0.165,0.419,0.301,-0.156,0.277,0.14,0.529,-0.249
AAPL,0.38,0.0,0.032,0.241,0.115,0.139,0.113,0.242,0.005,0.051
AMD,-0.165,0.032,0.0,-0.836,0.805,-0.422,0.713,0.687,-0.111,0.913
AMZN,0.419,0.241,-0.836,0.0,-0.548,0.371,-0.516,-0.355,0.247,-0.8
GOOGL,0.301,0.115,0.805,-0.548,0.0,-0.685,0.788,0.546,0.071,0.615
INTC,-0.156,0.139,-0.422,0.371,-0.685,0.0,-0.346,0.073,0.255,-0.154
MARA,0.277,0.113,0.713,-0.516,0.788,-0.346,0.0,0.692,0.188,0.672
NVDA,0.14,0.242,0.687,-0.355,0.546,0.073,0.692,0.0,0.295,0.734
PLUG,0.529,0.005,-0.111,0.247,0.071,0.255,0.188,0.295,0.0,-0.02
TSLA,-0.249,0.051,0.913,-0.8,0.615,-0.154,0.672,0.734,-0.02,0.0
