,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.301,-0.543,-0.191,-0.43,0.044,-0.46,-0.516,-0.373,-0.084
AAPL,-0.301,0.0,0.82,0.794,0.936,0.79,0.91,0.921,0.863,0.854
AMD,-0.543,0.82,0.0,0.477,0.84,0.546,0.791,0.883,0.766,0.665
AMZN,-0.191,0.794,0.477,0.0,0.847,0.828,0.882,0.782,0.833,0.819
GOOGL,-0.43,0.936,0.84,0.847,0.0,0.778,0.981,0.972,0.933,0.883
INTC,0.044,0.79,0.546,0.828,0.778,0.0,0.744,0.689,0.73,0.825
MARA,-0.46,0.91,0.791,0.882,0.981,0.744,0.0,0.963,0.948,0.873
NVDA,-0.516,0.921,0.883,0.782,0.972,0.689,0.963,0.0,0.928,0.822
PLUG,-0.373,0.863,0.766,0.833,0.933,0.73,0.948,0.928,0.0,0.808
TSLA,-0.084,0.854,0.665,0.819,0.883,0.825,0.873,0.822,0.808,0.0
