,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.221,0.207,-0.478,-0.203,0.253,0.096,0.412,0.517,0.544
AAPL,-0.221,0.0,0.189,-0.26,-0.234,-0.552,-0.179,0.0,0.422,-0.311
AMD,0.207,0.189,0.0,-0.138,0.155,0.494,0.745,0.857,0.473,0.455
AMZN,-0.478,-0.26,-0.138,0.0,0.706,0.325,0.333,-0.352,-0.845,-0.028
GOOGL,-0.203,-0.234,0.155,0.706,0.0,0.356,0.469,-0.088,-0.506,0.206
INTC,0.253,-0.552,0.494,0.325,0.356,0.0,0.755,0.494,-0.245,0.6
MARA,0.096,-0.179,0.745,0.333,0.469,0.755,0.0,0.582,-0.013,0.605
NVDA,0.412,0.0,0.857,-0.352,-0.088,0.494,0.582,0.0,0.576,0.497
PLUG,0.517,0.422,0.473,-0.845,-0.506,-0.245,-0.013,0.576,0.0,0.201
TSLA,0.544,-0.311,0.455,-0.028,0.206,0.6,0.605,0.497,0.201,0.0
