,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.147,0.387,0.29,0.337,0.554,-0.006,0.539,0.759,-0.128
AAPL,0.147,0.0,0.433,0.599,0.804,0.453,-0.006,0.33,0.521,0.068
AMD,0.387,0.433,0.0,-0.038,0.765,0.908,-0.786,0.965,0.485,-0.755
AMZN,0.29,0.599,-0.038,0.0,0.45,-0.051,0.549,-0.055,0.607,0.503
GOOGL,0.337,0.804,0.765,0.45,0.0,0.729,-0.381,0.708,0.63,-0.405
INTC,0.554,0.453,0.908,-0.051,0.729,0.0,-0.632,0.93,0.586,-0.654
MARA,-0.006,-0.006,-0.786,0.549,-0.381,-0.632,0.0,-0.74,0.068,0.942
NVDA,0.539,0.33,0.965,-0.055,0.708,0.93,-0.74,0.0,0.56,-0.746
PLUG,0.759,0.521,0.485,0.607,0.63,0.586,0.068,0.56,0.0,-0.015
TSLA,-0.128,0.068,-0.755,0.503,-0.405,-0.654,0.942,-0.746,-0.015,0.0
