,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.883,-0.757,-0.905,-0.138,0.595,0.102,-0.295,-0.827,-0.887
AAPL,-0.883,0.0,0.8,0.872,0.179,-0.602,-0.185,0.197,0.966,0.947
AMD,-0.757,0.8,0.0,0.643,0.452,-0.142,0.349,0.685,0.738,0.713
AMZN,-0.905,0.872,0.643,0.0,0.093,-0.624,-0.199,0.156,0.82,0.94
GOOGL,-0.138,0.179,0.452,0.093,0.0,0.408,0.631,0.645,0.129,0.106
INTC,0.595,-0.602,-0.142,-0.624,0.408,0.0,0.756,0.471,-0.658,-0.664
MARA,0.102,-0.185,0.349,-0.199,0.631,0.756,0.0,0.812,-0.284,-0.26
NVDA,-0.295,0.197,0.685,0.156,0.645,0.471,0.812,0.0,0.088,0.111
PLUG,-0.827,0.966,0.738,0.82,0.129,-0.658,-0.284,0.088,0.0,0.933
TSLA,-0.887,0.947,0.713,0.94,0.106,-0.664,-0.26,0.111,0.933,0.0
