,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.653,0.658,-0.199,0.648,0.622,0.415,0.327,0.74,0.506
AAPL,0.653,0.0,0.852,0.335,0.718,0.653,0.423,0.695,0.785,0.458
AMD,0.658,0.852,0.0,0.411,0.683,0.707,0.584,0.779,0.653,0.639
AMZN,-0.199,0.335,0.411,0.0,-0.04,0.264,0.137,0.684,-0.245,0.073
GOOGL,0.648,0.718,0.683,-0.04,0.0,0.547,0.197,0.607,0.799,0.397
INTC,0.622,0.653,0.707,0.264,0.547,0.0,0.272,0.59,0.438,0.224
MARA,0.415,0.423,0.584,0.137,0.197,0.272,0.0,0.166,0.434,0.832
NVDA,0.327,0.695,0.779,0.684,0.607,0.59,0.166,0.0,0.321,0.302
PLUG,0.74,0.785,0.653,-0.245,0.799,0.438,0.434,0.321,0.0,0.53
TSLA,0.506,0.458,0.639,0.073,0.397,0.224,0.832,0.302,0.53,0.0
