,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.02,-0.048,-0.04,0.059,0.178,-0.262,-0.062,-0.477,-0.113
AAPL,-0.02,0.0,0.898,0.926,0.91,0.709,-0.508,0.903,0.658,0.903
AMD,-0.048,0.898,0.0,0.862,0.796,0.71,-0.253,0.838,0.561,0.791
AMZN,-0.04,0.926,0.862,0.0,0.961,0.764,-0.498,0.914,0.726,0.915
GOOGL,0.059,0.91,0.796,0.961,0.0,0.827,-0.598,0.915,0.638,0.876
INTC,0.178,0.709,0.71,0.764,0.827,0.0,-0.532,0.85,0.34,0.665
MARA,-0.262,-0.508,-0.253,-0.498,-0.598,-0.532,0.0,-0.575,-0.242,-0.516
NVDA,-0.062,0.903,0.838,0.914,0.915,0.85,-0.575,0.0,0.644,0.854
PLUG,-0.477,0.658,0.561,0.726,0.638,0.34,-0.242,0.644,0.0,0.741
TSLA,-0.113,0.903,0.791,0.915,0.876,0.665,-0.516,0.854,0.741,0.0
