,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.555,0.567,0.633,0.655,-0.243,-0.084,0.585,0.127,-0.58
AAPL,0.555,0.0,0.827,0.739,0.841,0.147,-0.668,0.77,-0.377,-0.664
AMD,0.567,0.827,0.0,0.854,0.904,-0.175,-0.807,0.964,-0.536,-0.909
AMZN,0.633,0.739,0.854,0.0,0.917,-0.315,-0.642,0.917,-0.374,-0.845
GOOGL,0.655,0.841,0.904,0.917,0.0,-0.222,-0.652,0.888,-0.409,-0.848
INTC,-0.243,0.147,-0.175,-0.315,-0.222,0.0,0.078,-0.263,-0.117,0.451
MARA,-0.084,-0.668,-0.807,-0.642,-0.652,0.078,0.0,-0.769,0.715,0.752
NVDA,0.585,0.77,0.964,0.917,0.888,-0.263,-0.769,0.0,-0.478,-0.918
PLUG,0.127,-0.377,-0.536,-0.374,-0.409,-0.117,0.715,-0.478,0.0,0.401
TSLA,-0.58,-0.664,-0.909,-0.845,-0.848,0.451,0.752,-0.918,0.401,0.0
