,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.871,-0.798,-0.859,-0.712,0.297,-0.214,-0.658,-0.816,-0.84
AAPL,-0.871,0.0,0.897,0.902,0.66,-0.27,0.159,0.661,0.977,0.958
AMD,-0.798,0.897,0.0,0.88,0.679,0.068,0.448,0.894,0.886,0.903
AMZN,-0.859,0.902,0.88,0.0,0.712,-0.108,0.264,0.781,0.871,0.957
GOOGL,-0.712,0.66,0.679,0.712,0.0,0.15,0.527,0.624,0.58,0.65
INTC,0.297,-0.27,0.068,-0.108,0.15,0.0,0.59,0.353,-0.286,-0.202
MARA,-0.214,0.159,0.448,0.264,0.527,0.59,0.0,0.625,0.102,0.188
NVDA,-0.658,0.661,0.894,0.781,0.624,0.353,0.625,0.0,0.63,0.715
PLUG,-0.816,0.977,0.886,0.871,0.58,-0.286,0.102,0.63,0.0,0.95
TSLA,-0.84,0.958,0.903,0.957,0.65,-0.202,0.188,0.715,0.95,0.0
