,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.446,-0.422,0.394,0.041,0.543,0.782,0.415,-0.691,0.83
AAPL,0.446,0.0,0.321,-0.29,-0.174,0.017,0.382,0.041,-0.242,0.259
AMD,-0.422,0.321,0.0,-0.301,0.148,-0.198,-0.241,-0.084,0.289,-0.465
AMZN,0.394,-0.29,-0.301,0.0,0.635,0.82,0.382,0.767,-0.344,0.556
GOOGL,0.041,-0.174,0.148,0.635,0.0,0.389,0.025,0.568,-0.323,0.188
INTC,0.543,0.017,-0.198,0.82,0.389,0.0,0.502,0.741,-0.381,0.695
MARA,0.782,0.382,-0.241,0.382,0.025,0.502,0.0,0.527,-0.535,0.827
NVDA,0.415,0.041,-0.084,0.767,0.568,0.741,0.527,0.0,-0.455,0.628
PLUG,-0.691,-0.242,0.289,-0.344,-0.323,-0.381,-0.535,-0.455,0.0,-0.648
TSLA,0.83,0.259,-0.465,0.556,0.188,0.695,0.827,0.628,-0.648,0.0
