,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.616,0.893,0.947,0.741,0.915,0.967,0.774,0.97,0.145
AAPL,0.616,0.0,0.778,0.738,0.735,0.448,0.7,0.909,0.715,0.75
AMD,0.893,0.778,0.0,0.955,0.842,0.829,0.913,0.88,0.948,0.407
AMZN,0.947,0.738,0.955,0.0,0.878,0.858,0.956,0.85,0.98,0.309
GOOGL,0.741,0.735,0.842,0.878,0.0,0.615,0.793,0.781,0.803,0.382
INTC,0.915,0.448,0.829,0.858,0.615,0.0,0.843,0.646,0.902,0.043
MARA,0.967,0.7,0.913,0.956,0.793,0.843,0.0,0.847,0.959,0.28
NVDA,0.774,0.909,0.88,0.85,0.781,0.646,0.847,0.0,0.85,0.698
PLUG,0.97,0.715,0.948,0.98,0.803,0.902,0.959,0.85,0.0,0.305
TSLA,0.145,0.75,0.407,0.309,0.382,0.043,0.28,0.698,0.305,0.0
