,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.116,-0.47,-0.154,-0.519,-0.024,-0.194,-0.28,0.429,-0.012
AAPL,-0.116,0.0,0.602,0.923,0.822,0.872,0.719,0.925,-0.558,0.719
AMD,-0.47,0.602,0.0,0.685,0.757,0.363,0.7,0.827,-0.217,0.743
AMZN,-0.154,0.923,0.685,0.0,0.809,0.859,0.808,0.895,-0.505,0.701
GOOGL,-0.519,0.822,0.757,0.809,0.0,0.619,0.768,0.887,-0.677,0.577
INTC,-0.024,0.872,0.363,0.859,0.619,0.0,0.576,0.749,-0.624,0.427
MARA,-0.194,0.719,0.7,0.808,0.768,0.576,0.0,0.769,-0.31,0.618
NVDA,-0.28,0.925,0.827,0.895,0.887,0.749,0.769,0.0,-0.522,0.784
PLUG,0.429,-0.558,-0.217,-0.505,-0.677,-0.624,-0.31,-0.522,0.0,-0.017
TSLA,-0.012,0.719,0.743,0.701,0.577,0.427,0.618,0.784,-0.017,0.0
