,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.463,0.642,0.499,0.58,0.641,0.441,-0.231,0.492,0.534
AAPL,0.463,0.0,0.649,0.695,0.652,0.892,0.681,-0.201,0.727,0.271
AMD,0.642,0.649,0.0,0.751,0.787,0.828,0.418,-0.127,0.675,0.624
AMZN,0.499,0.695,0.751,0.0,0.68,0.817,0.686,-0.123,0.902,0.554
GOOGL,0.58,0.652,0.787,0.68,0.0,0.77,0.546,-0.068,0.704,0.676
INTC,0.641,0.892,0.828,0.817,0.77,0.0,0.721,-0.218,0.814,0.517
MARA,0.441,0.681,0.418,0.686,0.546,0.721,0.0,-0.559,0.825,0.555
NVDA,-0.231,-0.201,-0.127,-0.123,-0.068,-0.218,-0.559,0.0,-0.307,-0.247
PLUG,0.492,0.727,0.675,0.902,0.704,0.814,0.825,-0.307,0.0,0.532
TSLA,0.534,0.271,0.624,0.554,0.676,0.517,0.555,-0.247,0.532,0.0
