,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.888,-0.81,-0.916,-0.613,0.511,0.039,-0.49,-0.838,-0.894
AAPL,-0.888,0.0,0.832,0.88,0.584,-0.554,-0.14,0.355,0.969,0.953
AMD,-0.81,0.832,0.0,0.732,0.767,-0.137,0.322,0.76,0.771,0.774
AMZN,-0.916,0.88,0.732,0.0,0.672,-0.504,-0.106,0.408,0.835,0.942
GOOGL,-0.613,0.584,0.767,0.672,0.0,0.138,0.525,0.715,0.475,0.59
INTC,0.511,-0.554,-0.137,-0.504,0.138,0.0,0.708,0.37,-0.625,-0.587
MARA,0.039,-0.14,0.322,-0.106,0.525,0.708,0.0,0.694,-0.255,-0.192
NVDA,-0.49,0.355,0.76,0.408,0.715,0.37,0.694,0.0,0.24,0.318
PLUG,-0.838,0.969,0.771,0.835,0.475,-0.625,-0.255,0.24,0.0,0.941
TSLA,-0.894,0.953,0.774,0.942,0.59,-0.587,-0.192,0.318,0.941,0.0
