,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.479,0.349,0.436,0.439,0.537,0.115,0.336,0.149,-0.147
AAPL,0.479,0.0,0.642,0.727,0.688,0.782,-0.21,0.47,-0.054,-0.19
AMD,0.349,0.642,0.0,0.757,0.926,0.217,-0.768,0.943,-0.698,-0.813
AMZN,0.436,0.727,0.757,0.0,0.87,0.428,-0.457,0.754,-0.424,-0.502
GOOGL,0.439,0.688,0.926,0.87,0.0,0.261,-0.69,0.921,-0.581,-0.783
INTC,0.537,0.782,0.217,0.428,0.261,0.0,0.323,-0.0,0.434,0.289
MARA,0.115,-0.21,-0.768,-0.457,-0.69,0.323,0.0,-0.821,0.855,0.9
NVDA,0.336,0.47,0.943,0.754,0.921,-0.0,-0.821,0.0,-0.777,-0.9
PLUG,0.149,-0.054,-0.698,-0.424,-0.581,0.434,0.855,-0.777,0.0,0.819
TSLA,-0.147,-0.19,-0.813,-0.502,-0.783,0.289,0.9,-0.9,0.819,0.0
