,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.57,-0.773,0.653,0.537,-0.422,0.82,0.726,0.156,0.367
AAPL,0.57,0.0,-0.538,0.648,0.044,0.021,0.755,0.742,0.326,-0.291
AMD,-0.773,-0.538,0.0,-0.565,-0.426,0.628,-0.691,-0.583,-0.017,-0.002
AMZN,0.653,0.648,-0.565,0.0,0.556,0.05,0.59,0.597,0.029,0.084
GOOGL,0.537,0.044,-0.426,0.556,0.0,-0.324,0.306,0.042,-0.177,0.475
INTC,-0.422,0.021,0.628,0.05,-0.324,0.0,-0.386,-0.042,-0.092,-0.137
MARA,0.82,0.755,-0.691,0.59,0.306,-0.386,0.0,0.754,0.436,0.033
NVDA,0.726,0.742,-0.583,0.597,0.042,-0.042,0.754,0.0,0.319,-0.034
PLUG,0.156,0.326,-0.017,0.029,-0.177,-0.092,0.436,0.319,0.0,-0.028
TSLA,0.367,-0.291,-0.002,0.084,0.475,-0.137,0.033,-0.034,-0.028,0.0
