,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.363,-0.505,0.805,-0.281,0.438,-0.175,-0.285,0.71,-0.244
AAPL,-0.363,0.0,0.086,-0.23,0.282,-0.191,0.235,0.043,-0.475,-0.006
AMD,-0.505,0.086,0.0,-0.669,0.416,0.439,0.298,0.695,-0.106,0.828
AMZN,0.805,-0.23,-0.669,0.0,-0.484,0.075,-0.515,-0.424,0.409,-0.548
GOOGL,-0.281,0.282,0.416,-0.484,0.0,0.183,0.659,0.447,-0.027,0.342
INTC,0.438,-0.191,0.439,0.075,0.183,0.0,0.249,0.385,0.633,0.619
MARA,-0.175,0.235,0.298,-0.515,0.659,0.249,0.0,0.522,0.051,0.432
NVDA,-0.285,0.043,0.695,-0.424,0.447,0.385,0.522,0.0,-0.057,0.662
PLUG,0.71,-0.475,-0.106,0.409,-0.027,0.633,0.051,-0.057,0.0,0.133
TSLA,-0.244,-0.006,0.828,-0.548,0.342,0.619,0.432,0.662,0.133,0.0
