,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.746,0.562,0.616,0.592,-0.392,-0.082,0.368,-0.481,0.516
AAPL,0.746,0.0,0.66,0.679,0.669,-0.469,-0.18,0.446,-0.478,0.648
AMD,0.562,0.66,0.0,0.887,0.907,-0.738,-0.255,0.854,-0.392,0.874
AMZN,0.616,0.679,0.887,0.0,0.961,-0.658,-0.216,0.632,-0.571,0.794
GOOGL,0.592,0.669,0.907,0.961,0.0,-0.716,-0.351,0.679,-0.556,0.816
INTC,-0.392,-0.469,-0.738,-0.658,-0.716,0.0,0.541,-0.681,0.618,-0.53
MARA,-0.082,-0.18,-0.255,-0.216,-0.351,0.541,0.0,-0.203,0.404,-0.144
NVDA,0.368,0.446,0.854,0.632,0.679,-0.681,-0.203,0.0,-0.143,0.725
PLUG,-0.481,-0.478,-0.392,-0.571,-0.556,0.618,0.404,-0.143,0.0,-0.133
TSLA,0.516,0.648,0.874,0.794,0.816,-0.53,-0.144,0.725,-0.133,0.0
