,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.077,0.015,0.061,0.169,0.252,-0.404,0.062,-0.401,0.007
AAPL,0.077,0.0,0.903,0.919,0.901,0.695,-0.37,0.878,0.603,0.89
AMD,0.015,0.903,0.0,0.863,0.794,0.692,-0.124,0.826,0.539,0.789
AMZN,0.061,0.919,0.863,0.0,0.955,0.756,-0.373,0.897,0.683,0.905
GOOGL,0.169,0.901,0.794,0.955,0.0,0.819,-0.467,0.889,0.579,0.859
INTC,0.252,0.695,0.692,0.756,0.819,0.0,-0.459,0.854,0.279,0.651
MARA,-0.404,-0.37,-0.124,-0.373,-0.467,-0.459,0.0,-0.481,-0.042,-0.385
NVDA,0.062,0.878,0.826,0.897,0.889,0.854,-0.481,0.0,0.549,0.819
PLUG,-0.401,0.603,0.539,0.683,0.579,0.279,-0.042,0.549,0.0,0.676
TSLA,0.007,0.89,0.789,0.905,0.859,0.651,-0.385,0.819,0.676,0.0
