,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.277,0.559,-0.233,0.021,0.26,0.656,0.488,0.544,0.565
AAPL,-0.277,0.0,-0.13,0.789,0.862,-0.436,-0.709,-0.321,-0.863,-0.611
AMD,0.559,-0.13,0.0,0.077,0.076,0.119,0.617,0.764,0.505,0.403
AMZN,-0.233,0.789,0.077,0.0,0.668,-0.215,-0.372,0.126,-0.565,-0.452
GOOGL,0.021,0.862,0.076,0.668,0.0,-0.561,-0.459,-0.218,-0.695,-0.474
INTC,0.26,-0.436,0.119,-0.215,-0.561,0.0,0.443,0.567,0.543,0.659
MARA,0.656,-0.709,0.617,-0.372,-0.459,0.443,0.0,0.712,0.92,0.688
NVDA,0.488,-0.321,0.764,0.126,-0.218,0.567,0.712,0.0,0.655,0.569
PLUG,0.544,-0.863,0.505,-0.565,-0.695,0.543,0.92,0.655,0.0,0.719
TSLA,0.565,-0.611,0.403,-0.452,-0.474,0.659,0.688,0.569,0.719,0.0
