,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.289,0.521,0.732,0.628,0.199,-0.031,0.504,0.184,0.471
AAPL,0.289,0.0,0.836,0.47,0.71,0.863,0.219,0.742,0.824,0.829
AMD,0.521,0.836,0.0,0.839,0.919,0.687,-0.153,0.938,0.614,0.775
AMZN,0.732,0.47,0.839,0.0,0.876,0.286,-0.361,0.823,0.236,0.566
GOOGL,0.628,0.71,0.919,0.876,0.0,0.579,-0.127,0.922,0.408,0.807
INTC,0.199,0.863,0.687,0.286,0.579,0.0,0.301,0.623,0.799,0.788
MARA,-0.031,0.219,-0.153,-0.361,-0.127,0.301,0.0,-0.213,0.422,0.11
NVDA,0.504,0.742,0.938,0.823,0.922,0.623,-0.213,0.0,0.433,0.801
PLUG,0.184,0.824,0.614,0.236,0.408,0.799,0.422,0.433,0.0,0.567
TSLA,0.471,0.829,0.775,0.566,0.807,0.788,0.11,0.801,0.567,0.0
