,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.34,0.288,0.244,0.528,-0.211,0.573,0.312,0.223,0.101
AAPL,0.34,0.0,-0.042,0.103,0.375,-0.142,-0.248,-0.273,-0.564,0.023
AMD,0.288,-0.042,0.0,-0.611,0.719,-0.423,0.57,0.286,0.122,0.717
AMZN,0.244,0.103,-0.611,0.0,-0.391,0.413,0.113,0.354,0.319,-0.454
GOOGL,0.528,0.375,0.719,-0.391,0.0,-0.741,0.356,-0.115,-0.329,0.32
INTC,-0.211,-0.142,-0.423,0.413,-0.741,0.0,-0.098,0.476,0.457,0.076
MARA,0.573,-0.248,0.57,0.113,0.356,-0.098,0.0,0.686,0.663,0.36
NVDA,0.312,-0.273,0.286,0.354,-0.115,0.476,0.686,0.0,0.808,0.385
PLUG,0.223,-0.564,0.122,0.319,-0.329,0.457,0.663,0.808,0.0,0.131
TSLA,0.101,0.023,0.717,-0.454,0.32,0.076,0.36,0.385,0.131,0.0
