,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.774,0.925,0.918,0.867,0.642,0.838,0.917,0.681,0.823
AAPL,0.774,0.0,0.912,0.807,0.934,0.95,0.905,0.883,0.868,0.95
AMD,0.925,0.912,0.0,0.889,0.938,0.811,0.909,0.948,0.804,0.897
AMZN,0.918,0.807,0.889,0.0,0.928,0.687,0.927,0.965,0.804,0.897
GOOGL,0.867,0.934,0.938,0.928,0.0,0.857,0.971,0.959,0.906,0.956
INTC,0.642,0.95,0.811,0.687,0.857,0.0,0.818,0.795,0.853,0.903
MARA,0.838,0.905,0.909,0.927,0.971,0.818,0.0,0.957,0.915,0.949
NVDA,0.917,0.883,0.948,0.965,0.959,0.795,0.957,0.0,0.844,0.934
PLUG,0.681,0.868,0.804,0.804,0.906,0.853,0.915,0.844,0.0,0.921
TSLA,0.823,0.95,0.897,0.897,0.956,0.903,0.949,0.934,0.921,0.0
