,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.686,0.56,-0.669,-0.725,-0.183,0.264,-0.455,0.872,-0.605
AAPL,-0.686,0.0,-0.735,0.546,0.579,0.28,-0.063,0.734,-0.721,0.657
AMD,0.56,-0.735,0.0,-0.327,-0.349,-0.131,0.218,-0.578,0.521,-0.392
AMZN,-0.669,0.546,-0.327,0.0,0.891,0.351,-0.022,0.162,-0.755,0.773
GOOGL,-0.725,0.579,-0.349,0.891,0.0,0.276,-0.092,0.149,-0.804,0.775
INTC,-0.183,0.28,-0.131,0.351,0.276,0.0,-0.163,0.144,-0.343,0.177
MARA,0.264,-0.063,0.218,-0.022,-0.092,-0.163,0.0,-0.008,0.203,0.167
NVDA,-0.455,0.734,-0.578,0.162,0.149,0.144,-0.008,0.0,-0.5,0.25
PLUG,0.872,-0.721,0.521,-0.755,-0.804,-0.343,0.203,-0.5,0.0,-0.719
TSLA,-0.605,0.657,-0.392,0.773,0.775,0.177,0.167,0.25,-0.719,0.0
