,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.446,0.692,-0.209,0.602,0.75,0.692,0.164,0.823,0.715
AAPL,0.446,0.0,0.763,0.388,0.735,0.658,0.088,0.699,0.644,0.225
AMD,0.692,0.763,0.0,0.338,0.762,0.752,0.583,0.657,0.789,0.701
AMZN,-0.209,0.388,0.338,0.0,0.097,0.14,-0.086,0.733,-0.189,-0.033
GOOGL,0.602,0.735,0.762,0.097,0.0,0.808,0.231,0.633,0.704,0.353
INTC,0.75,0.658,0.752,0.14,0.808,0.0,0.443,0.531,0.733,0.471
MARA,0.692,0.088,0.583,-0.086,0.231,0.443,0.0,-0.064,0.669,0.911
NVDA,0.164,0.699,0.657,0.733,0.633,0.531,-0.064,0.0,0.214,0.089
PLUG,0.823,0.644,0.789,-0.189,0.704,0.733,0.669,0.214,0.0,0.689
TSLA,0.715,0.225,0.701,-0.033,0.353,0.471,0.911,0.089,0.689,0.0
