,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.844,0.816,0.89,0.755,0.764,0.788,0.835,0.77,0.825
AAPL,0.844,0.0,0.978,0.971,0.972,0.497,0.976,0.985,0.964,0.944
AMD,0.816,0.978,0.0,0.972,0.959,0.527,0.966,0.978,0.953,0.937
AMZN,0.89,0.971,0.972,0.0,0.945,0.592,0.951,0.973,0.93,0.915
GOOGL,0.755,0.972,0.959,0.945,0.0,0.397,0.977,0.97,0.948,0.891
INTC,0.764,0.497,0.527,0.592,0.397,0.0,0.419,0.466,0.355,0.573
MARA,0.788,0.976,0.966,0.951,0.977,0.419,0.0,0.978,0.978,0.908
NVDA,0.835,0.985,0.978,0.973,0.97,0.466,0.978,0.0,0.976,0.925
PLUG,0.77,0.964,0.953,0.93,0.948,0.355,0.978,0.976,0.0,0.902
TSLA,0.825,0.944,0.937,0.915,0.891,0.573,0.908,0.925,0.902,0.0
