,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.256,-0.306,-0.268,-0.401,0.236,-0.424,-0.273,-0.178,0.223
AAPL,-0.256,0.0,0.407,0.932,0.868,0.538,-0.069,0.942,-0.057,-0.526
AMD,-0.306,0.407,0.0,0.328,0.618,0.174,0.638,0.517,0.664,0.324
AMZN,-0.268,0.932,0.328,0.0,0.793,0.418,-0.221,0.926,-0.031,-0.627
GOOGL,-0.401,0.868,0.618,0.793,0.0,0.449,0.31,0.875,0.151,-0.378
INTC,0.236,0.538,0.174,0.418,0.449,0.0,-0.132,0.382,-0.469,-0.072
MARA,-0.424,-0.069,0.638,-0.221,0.31,-0.132,0.0,0.008,0.538,0.503
NVDA,-0.273,0.942,0.517,0.926,0.875,0.382,0.008,0.0,0.14,-0.526
PLUG,-0.178,-0.057,0.664,-0.031,0.151,-0.469,0.538,0.14,0.0,0.407
TSLA,0.223,-0.526,0.324,-0.627,-0.378,-0.072,0.503,-0.526,0.407,0.0
