,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.188,0.465,-0.54,-0.542,0.694,0.803,0.183,0.515,0.213
AAPL,-0.188,0.0,0.467,0.616,0.0,0.314,0.111,0.71,0.415,0.629
AMD,0.465,0.467,0.0,0.311,-0.538,0.926,0.705,0.875,0.944,0.819
AMZN,-0.54,0.616,0.311,0.0,0.26,0.011,-0.193,0.536,0.295,0.541
GOOGL,-0.542,0.0,-0.538,0.26,0.0,-0.687,-0.515,-0.375,-0.599,-0.302
INTC,0.694,0.314,0.926,0.011,-0.687,0.0,0.806,0.743,0.915,0.692
MARA,0.803,0.111,0.705,-0.193,-0.515,0.806,0.0,0.444,0.718,0.565
NVDA,0.183,0.71,0.875,0.536,-0.375,0.743,0.444,0.0,0.794,0.798
PLUG,0.515,0.415,0.944,0.295,-0.599,0.915,0.718,0.794,0.0,0.839
TSLA,0.213,0.629,0.819,0.541,-0.302,0.692,0.565,0.798,0.839,0.0
