,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.58,0.807,0.585,0.649,0.484,-0.171,0.621,0.408,0.438
AAPL,0.58,0.0,0.802,0.144,0.099,0.005,-0.597,0.929,-0.117,0.916
AMD,0.807,0.802,0.0,0.486,0.454,0.335,-0.501,0.846,0.316,0.716
AMZN,0.585,0.144,0.486,0.0,0.794,0.306,0.04,0.153,0.731,0.128
GOOGL,0.649,0.099,0.454,0.794,0.0,0.533,0.151,0.05,0.737,-0.039
INTC,0.484,0.005,0.335,0.306,0.533,0.0,0.334,-0.014,0.655,-0.273
MARA,-0.171,-0.597,-0.501,0.04,0.151,0.334,0.0,-0.594,0.362,-0.646
NVDA,0.621,0.929,0.846,0.153,0.05,-0.014,-0.594,0.0,-0.107,0.919
PLUG,0.408,-0.117,0.316,0.731,0.737,0.655,0.362,-0.107,0.0,-0.208
TSLA,0.438,0.916,0.716,0.128,-0.039,-0.273,-0.646,0.919,-0.208,0.0
