,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.135,0.039,0.233,-0.056,0.741,0.822,0.106,-0.304,0.278
AAPL,0.135,0.0,0.84,0.681,0.391,0.283,0.246,0.835,0.506,0.703
AMD,0.039,0.84,0.0,0.565,0.211,0.052,0.112,0.906,0.752,0.787
AMZN,0.233,0.681,0.565,0.0,0.245,0.647,0.456,0.777,0.29,0.771
GOOGL,-0.056,0.391,0.211,0.245,0.0,0.143,0.037,0.098,0.223,0.103
INTC,0.741,0.283,0.052,0.647,0.143,0.0,0.779,0.282,-0.274,0.412
MARA,0.822,0.246,0.112,0.456,0.037,0.779,0.0,0.201,-0.067,0.51
NVDA,0.106,0.835,0.906,0.777,0.098,0.282,0.201,0.0,0.538,0.822
PLUG,-0.304,0.506,0.752,0.29,0.223,-0.274,-0.067,0.538,0.0,0.607
TSLA,0.278,0.703,0.787,0.771,0.103,0.412,0.51,0.822,0.607,0.0
