,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.606,0.727,0.762,0.769,0.759,0.131,0.614,0.81,0.583
AAPL,0.606,0.0,0.872,0.667,0.653,0.884,-0.157,0.746,0.81,0.875
AMD,0.727,0.872,0.0,0.842,0.77,0.971,0.085,0.896,0.949,0.902
AMZN,0.762,0.667,0.842,0.0,0.944,0.849,0.473,0.902,0.836,0.609
GOOGL,0.769,0.653,0.77,0.944,0.0,0.822,0.48,0.842,0.778,0.502
INTC,0.759,0.884,0.971,0.849,0.822,0.0,0.093,0.888,0.941,0.853
MARA,0.131,-0.157,0.085,0.473,0.48,0.093,0.0,0.436,0.01,-0.267
NVDA,0.614,0.746,0.896,0.902,0.842,0.888,0.436,0.0,0.787,0.684
PLUG,0.81,0.81,0.949,0.836,0.778,0.941,0.01,0.787,0.0,0.867
TSLA,0.583,0.875,0.902,0.609,0.502,0.853,-0.267,0.684,0.867,0.0
