,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.511,0.877,0.727,0.644,0.11,0.473,0.695,0.023,0.35
AAPL,0.511,0.0,0.728,0.608,0.845,0.86,0.773,0.71,0.544,0.793
AMD,0.877,0.728,0.0,0.647,0.739,0.437,0.563,0.69,0.226,0.473
AMZN,0.727,0.608,0.647,0.0,0.864,0.308,0.82,0.948,0.509,0.781
GOOGL,0.644,0.845,0.739,0.864,0.0,0.63,0.917,0.893,0.676,0.873
INTC,0.11,0.86,0.437,0.308,0.63,0.0,0.623,0.448,0.628,0.69
MARA,0.473,0.773,0.563,0.82,0.917,0.623,0.0,0.879,0.818,0.946
NVDA,0.695,0.71,0.69,0.948,0.893,0.448,0.879,0.0,0.572,0.835
PLUG,0.023,0.544,0.226,0.509,0.676,0.628,0.818,0.572,0.0,0.846
TSLA,0.35,0.793,0.473,0.781,0.873,0.69,0.946,0.835,0.846,0.0
