,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.858,0.907,0.974,0.957,0.897,0.941,0.887,0.54,0.838
AAPL,0.858,0.0,0.961,0.922,0.931,0.973,0.805,0.975,0.455,0.935
AMD,0.907,0.961,0.0,0.947,0.946,0.989,0.865,0.992,0.546,0.887
AMZN,0.974,0.922,0.947,0.0,0.989,0.953,0.932,0.932,0.468,0.862
GOOGL,0.957,0.931,0.946,0.989,0.0,0.958,0.942,0.936,0.456,0.867
INTC,0.897,0.973,0.989,0.953,0.958,0.0,0.868,0.985,0.497,0.885
MARA,0.941,0.805,0.865,0.932,0.942,0.868,0.0,0.844,0.463,0.766
NVDA,0.887,0.975,0.992,0.932,0.936,0.985,0.844,0.0,0.521,0.914
PLUG,0.54,0.455,0.546,0.468,0.456,0.497,0.463,0.521,0.0,0.535
TSLA,0.838,0.935,0.887,0.862,0.867,0.885,0.766,0.914,0.535,0.0
