,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.342,0.154,0.167,0.677,0.222,0.616,0.186,0.31,0.451
AAPL,0.342,0.0,0.709,0.908,0.611,0.679,0.602,0.796,0.436,0.33
AMD,0.154,0.709,0.0,0.738,0.098,0.919,0.381,0.947,0.869,0.286
AMZN,0.167,0.908,0.738,0.0,0.495,0.686,0.453,0.771,0.454,0.082
GOOGL,0.677,0.611,0.098,0.495,0.0,0.095,0.525,0.195,-0.034,0.235
INTC,0.222,0.679,0.919,0.686,0.095,0.0,0.553,0.893,0.831,0.459
MARA,0.616,0.602,0.381,0.453,0.525,0.553,0.0,0.45,0.352,0.625
NVDA,0.186,0.796,0.947,0.771,0.195,0.893,0.45,0.0,0.794,0.331
PLUG,0.31,0.436,0.869,0.454,-0.034,0.831,0.352,0.794,0.0,0.345
TSLA,0.451,0.33,0.286,0.082,0.235,0.459,0.625,0.331,0.345,0.0
