,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.907,0.939,0.897,0.696,0.969,0.936,0.941,0.686,0.679
AAPL,0.907,0.0,0.811,0.966,0.905,0.878,0.874,0.925,0.893,0.855
AMD,0.939,0.811,0.0,0.854,0.625,0.941,0.903,0.944,0.578,0.556
AMZN,0.897,0.966,0.854,0.0,0.897,0.898,0.904,0.957,0.891,0.803
GOOGL,0.696,0.905,0.625,0.897,0.0,0.66,0.689,0.812,0.946,0.89
INTC,0.969,0.878,0.941,0.898,0.66,0.0,0.95,0.934,0.654,0.623
MARA,0.936,0.874,0.903,0.904,0.689,0.95,0.0,0.942,0.71,0.697
NVDA,0.941,0.925,0.944,0.957,0.812,0.934,0.942,0.0,0.788,0.754
PLUG,0.686,0.893,0.578,0.891,0.946,0.654,0.71,0.788,0.0,0.868
TSLA,0.679,0.855,0.556,0.803,0.89,0.623,0.697,0.754,0.868,0.0
