,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.356,0.808,-0.258,-0.551,0.365,-0.712,0.411,0.816,0.653
AAPL,-0.356,0.0,-0.465,0.777,0.395,0.18,0.525,0.476,-0.356,-0.317
AMD,0.808,-0.465,0.0,-0.516,-0.471,0.491,-0.442,0.249,0.854,0.876
AMZN,-0.258,0.777,-0.516,0.0,0.27,-0.124,0.212,0.315,-0.321,-0.535
GOOGL,-0.551,0.395,-0.471,0.27,0.0,0.251,0.545,-0.089,-0.679,-0.4
INTC,0.365,0.18,0.491,-0.124,0.251,0.0,0.149,0.411,0.287,0.596
MARA,-0.712,0.525,-0.442,0.212,0.545,0.149,0.0,0.11,-0.592,-0.211
NVDA,0.411,0.476,0.249,0.315,-0.089,0.411,0.11,0.0,0.207,0.221
PLUG,0.816,-0.356,0.854,-0.321,-0.679,0.287,-0.592,0.207,0.0,0.804
TSLA,0.653,-0.317,0.876,-0.535,-0.4,0.596,-0.211,0.221,0.804,0.0
