,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.286,0.78,0.308,0.694,0.858,0.829,-0.162,0.558,0.877
AAPL,0.286,0.0,0.59,0.454,0.791,0.636,0.286,0.376,-0.125,0.218
AMD,0.78,0.59,0.0,0.581,0.748,0.885,0.879,0.112,0.392,0.855
AMZN,0.308,0.454,0.581,0.0,0.557,0.449,0.343,0.688,-0.137,0.381
GOOGL,0.694,0.791,0.748,0.557,0.0,0.852,0.527,0.284,0.08,0.525
INTC,0.858,0.636,0.885,0.449,0.852,0.0,0.798,0.012,0.306,0.762
MARA,0.829,0.286,0.879,0.343,0.527,0.798,0.0,-0.244,0.64,0.935
NVDA,-0.162,0.376,0.112,0.688,0.284,0.012,-0.244,0.0,-0.556,-0.218
PLUG,0.558,-0.125,0.392,-0.137,0.08,0.306,0.64,-0.556,0.0,0.66
TSLA,0.877,0.218,0.855,0.381,0.525,0.762,0.935,-0.218,0.66,0.0
