,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.733,-0.853,-0.604,-0.65,0.365,-0.868,-0.769,-0.861,-0.706
AAPL,-0.733,0.0,0.915,0.835,0.604,-0.298,0.838,0.907,0.758,0.82
AMD,-0.853,0.915,0.0,0.758,0.622,-0.448,0.934,0.958,0.912,0.913
AMZN,-0.604,0.835,0.758,0.0,0.761,0.077,0.75,0.725,0.711,0.555
GOOGL,-0.65,0.604,0.622,0.761,0.0,0.28,0.763,0.533,0.659,0.352
INTC,0.365,-0.298,-0.448,0.077,0.28,0.0,-0.252,-0.53,-0.348,-0.66
MARA,-0.868,0.838,0.934,0.75,0.763,-0.252,0.0,0.843,0.902,0.804
NVDA,-0.769,0.907,0.958,0.725,0.533,-0.53,0.843,0.0,0.825,0.943
PLUG,-0.861,0.758,0.912,0.711,0.659,-0.348,0.902,0.825,0.0,0.777
TSLA,-0.706,0.82,0.913,0.555,0.352,-0.66,0.804,0.943,0.777,0.0
