,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.142,0.466,-0.648,-0.173,0.381,0.251,0.634,0.723,0.596
AAPL,-0.142,0.0,-0.312,-0.104,-0.123,-0.626,-0.393,-0.441,0.148,-0.206
AMD,0.466,-0.312,0.0,-0.166,0.544,0.73,0.82,0.664,0.319,0.854
AMZN,-0.648,-0.104,-0.166,0.0,0.476,0.127,0.134,-0.401,-0.918,-0.299
GOOGL,-0.173,-0.123,0.544,0.476,0.0,0.341,0.501,-0.061,-0.318,0.351
INTC,0.381,-0.626,0.73,0.127,0.341,0.0,0.867,0.648,-0.075,0.665
MARA,0.251,-0.393,0.82,0.134,0.501,0.867,0.0,0.577,-0.029,0.747
NVDA,0.634,-0.441,0.664,-0.401,-0.061,0.648,0.577,0.0,0.481,0.618
PLUG,0.723,0.148,0.319,-0.918,-0.318,-0.075,-0.029,0.481,0.0,0.461
TSLA,0.596,-0.206,0.854,-0.299,0.351,0.665,0.747,0.618,0.461,0.0
