,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.809,-0.477,0.29,-0.211,0.324,0.826,-0.032,-0.399,0.825
AAPL,0.809,0.0,-0.475,0.169,-0.405,0.147,0.774,-0.267,-0.018,0.652
AMD,-0.477,-0.475,0.0,0.279,0.585,0.456,-0.338,0.398,0.055,-0.314
AMZN,0.29,0.169,0.279,0.0,0.677,0.615,0.306,0.508,-0.312,0.345
GOOGL,-0.211,-0.405,0.585,0.677,0.0,0.508,-0.213,0.728,-0.395,0.063
INTC,0.324,0.147,0.456,0.615,0.508,0.0,0.225,0.641,-0.475,0.476
MARA,0.826,0.774,-0.338,0.306,-0.213,0.225,0.0,0.015,-0.245,0.801
NVDA,-0.032,-0.267,0.398,0.508,0.728,0.641,0.015,0.0,-0.586,0.294
PLUG,-0.399,-0.018,0.055,-0.312,-0.395,-0.475,-0.245,-0.586,0.0,-0.571
TSLA,0.825,0.652,-0.314,0.345,0.063,0.476,0.801,0.294,-0.571,0.0
