,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.411,0.307,0.406,0.583,0.348,0.515,0.19,0.126,0.179
AAPL,0.411,0.0,0.975,0.97,0.944,0.695,0.874,0.837,0.455,0.512
AMD,0.307,0.975,0.0,0.948,0.896,0.708,0.847,0.828,0.476,0.507
AMZN,0.406,0.97,0.948,0.0,0.957,0.647,0.819,0.771,0.322,0.363
GOOGL,0.583,0.944,0.896,0.957,0.0,0.717,0.827,0.766,0.31,0.39
INTC,0.348,0.695,0.708,0.647,0.717,0.0,0.644,0.812,0.5,0.573
MARA,0.515,0.874,0.847,0.819,0.827,0.644,0.0,0.692,0.595,0.691
NVDA,0.19,0.837,0.828,0.771,0.766,0.812,0.692,0.0,0.531,0.57
PLUG,0.126,0.455,0.476,0.322,0.31,0.5,0.595,0.531,0.0,0.788
TSLA,0.179,0.512,0.507,0.363,0.39,0.573,0.691,0.57,0.788,0.0
