,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.133,-0.134,-0.271,-0.232,-0.386,0.549,-0.213,0.043,-0.126
AAPL,-0.133,0.0,0.934,0.9,0.976,0.903,-0.382,0.936,0.887,0.92
AMD,-0.134,0.934,0.0,0.975,0.938,0.797,-0.466,0.954,0.946,0.967
AMZN,-0.271,0.9,0.975,0.0,0.922,0.782,-0.596,0.922,0.916,0.971
GOOGL,-0.232,0.976,0.938,0.922,0.0,0.925,-0.457,0.946,0.886,0.918
INTC,-0.386,0.903,0.797,0.782,0.925,0.0,-0.321,0.867,0.735,0.766
MARA,0.549,-0.382,-0.466,-0.596,-0.457,-0.321,0.0,-0.408,-0.353,-0.534
NVDA,-0.213,0.936,0.954,0.922,0.946,0.867,-0.408,0.0,0.893,0.906
PLUG,0.043,0.887,0.946,0.916,0.886,0.735,-0.353,0.893,0.0,0.944
TSLA,-0.126,0.92,0.967,0.971,0.918,0.766,-0.534,0.906,0.944,0.0
