,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.803,0.854,0.953,0.915,0.815,0.936,0.825,0.573,0.892
AAPL,0.803,0.0,0.971,0.925,0.944,0.983,0.762,0.981,0.326,0.848
AMD,0.854,0.971,0.0,0.94,0.946,0.985,0.819,0.993,0.466,0.864
AMZN,0.953,0.925,0.94,0.0,0.985,0.935,0.919,0.924,0.454,0.897
GOOGL,0.915,0.944,0.946,0.985,0.0,0.953,0.908,0.94,0.393,0.864
INTC,0.815,0.983,0.985,0.935,0.953,0.0,0.796,0.986,0.373,0.818
MARA,0.936,0.762,0.819,0.919,0.908,0.796,0.0,0.791,0.485,0.834
NVDA,0.825,0.981,0.993,0.924,0.94,0.986,0.791,0.0,0.404,0.851
PLUG,0.573,0.326,0.466,0.454,0.393,0.373,0.485,0.404,0.0,0.547
TSLA,0.892,0.848,0.864,0.897,0.864,0.818,0.834,0.851,0.547,0.0
