,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.688,0.44,0.501,0.279,0.6,0.609,0.446,0.151,0.344
AAPL,0.688,0.0,0.715,0.871,0.043,0.781,0.904,0.706,0.242,0.834
AMD,0.44,0.715,0.0,0.833,0.059,0.938,0.826,0.99,0.149,0.835
AMZN,0.501,0.871,0.833,0.0,0.138,0.834,0.857,0.852,0.342,0.899
GOOGL,0.279,0.043,0.059,0.138,0.0,0.095,-0.088,0.111,0.666,0.048
INTC,0.6,0.781,0.938,0.834,0.095,0.0,0.876,0.948,0.093,0.761
MARA,0.609,0.904,0.826,0.857,-0.088,0.876,0.0,0.819,0.156,0.823
NVDA,0.446,0.706,0.99,0.852,0.111,0.948,0.819,0.0,0.174,0.825
PLUG,0.151,0.242,0.149,0.342,0.666,0.093,0.156,0.174,0.0,0.378
TSLA,0.344,0.834,0.835,0.899,0.048,0.761,0.823,0.825,0.378,0.0
