,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.08,0.782,-0.74,-0.687,0.897,0.867,0.601,0.805,0.49
AAPL,-0.08,0.0,0.163,0.143,0.007,0.071,0.146,0.379,0.158,0.332
AMD,0.782,0.163,0.0,-0.477,-0.628,0.927,0.926,0.727,0.9,0.69
AMZN,-0.74,0.143,-0.477,0.0,0.782,-0.657,-0.56,-0.475,-0.522,-0.028
GOOGL,-0.687,0.007,-0.628,0.782,0.0,-0.719,-0.734,-0.61,-0.717,-0.309
INTC,0.897,0.071,0.927,-0.657,-0.719,0.0,0.942,0.663,0.889,0.59
MARA,0.867,0.146,0.926,-0.56,-0.734,0.942,0.0,0.717,0.955,0.714
NVDA,0.601,0.379,0.727,-0.475,-0.61,0.663,0.717,0.0,0.679,0.557
PLUG,0.805,0.158,0.9,-0.522,-0.717,0.889,0.955,0.679,0.0,0.729
TSLA,0.49,0.332,0.69,-0.028,-0.309,0.59,0.714,0.557,0.729,0.0
