,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.115,-0.341,0.047,0.415,0.218,0.448,0.238,-0.02,-0.427
AAPL,-0.115,0.0,0.42,0.488,0.063,-0.384,-0.222,0.013,0.432,0.461
AMD,-0.341,0.42,0.0,0.063,0.23,0.257,0.324,0.578,0.086,0.061
AMZN,0.047,0.488,0.063,0.0,0.498,0.044,-0.033,0.173,0.182,0.422
GOOGL,0.415,0.063,0.23,0.498,0.0,0.648,0.755,0.81,0.075,-0.174
INTC,0.218,-0.384,0.257,0.044,0.648,0.0,0.719,0.769,-0.373,-0.454
MARA,0.448,-0.222,0.324,-0.033,0.755,0.719,0.0,0.898,-0.188,-0.531
NVDA,0.238,0.013,0.578,0.173,0.81,0.769,0.898,0.0,-0.188,-0.424
PLUG,-0.02,0.432,0.086,0.182,0.075,-0.373,-0.188,-0.188,0.0,0.497
TSLA,-0.427,0.461,0.061,0.422,-0.174,-0.454,-0.531,-0.424,0.497,0.0
