,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.738,-0.066,0.61,0.57,0.451,0.744,0.363,0.889,0.736
AAPL,0.738,0.0,0.331,0.931,0.714,0.381,0.736,0.712,0.894,0.936
AMD,-0.066,0.331,0.0,0.567,0.046,0.06,0.243,0.713,0.242,0.228
AMZN,0.61,0.931,0.567,0.0,0.599,0.278,0.733,0.789,0.822,0.901
GOOGL,0.57,0.714,0.046,0.599,0.0,0.753,0.396,0.527,0.562,0.657
INTC,0.451,0.381,0.06,0.278,0.753,0.0,0.184,0.439,0.364,0.243
MARA,0.744,0.736,0.243,0.733,0.396,0.184,0.0,0.515,0.815,0.784
NVDA,0.363,0.712,0.713,0.789,0.527,0.439,0.515,0.0,0.56,0.598
PLUG,0.889,0.894,0.242,0.822,0.562,0.364,0.815,0.56,0.0,0.862
TSLA,0.736,0.936,0.228,0.901,0.657,0.243,0.784,0.598,0.862,0.0
