,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.618,0.623,-0.157,0.561,0.633,0.403,0.345,0.632,0.447
AAPL,0.618,0.0,0.859,0.349,0.706,0.512,0.411,0.699,0.777,0.468
AMD,0.623,0.859,0.0,0.473,0.662,0.607,0.518,0.83,0.595,0.587
AMZN,-0.157,0.349,0.473,0.0,-0.038,0.268,0.247,0.687,-0.235,0.157
GOOGL,0.561,0.706,0.662,-0.038,0.0,0.327,0.101,0.594,0.81,0.387
INTC,0.633,0.512,0.607,0.268,0.327,0.0,0.345,0.524,0.22,0.145
MARA,0.403,0.411,0.518,0.247,0.101,0.345,0.0,0.233,0.278,0.744
NVDA,0.345,0.699,0.83,0.687,0.594,0.524,0.233,0.0,0.324,0.376
PLUG,0.632,0.777,0.595,-0.235,0.81,0.22,0.278,0.324,0.0,0.459
TSLA,0.447,0.468,0.587,0.157,0.387,0.145,0.744,0.376,0.459,0.0
