,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.472,-0.279,-0.423,-0.53,-0.085,-0.338,-0.413,0.145,0.424
AAPL,-0.472,0.0,0.613,0.942,0.898,0.564,0.065,0.962,0.085,-0.52
AMD,-0.279,0.613,0.0,0.468,0.729,0.563,0.559,0.629,0.496,0.14
AMZN,-0.423,0.942,0.468,0.0,0.817,0.474,-0.15,0.936,0.025,-0.65
GOOGL,-0.53,0.898,0.729,0.817,0.0,0.558,0.372,0.889,0.186,-0.427
INTC,-0.085,0.564,0.563,0.474,0.558,0.0,0.141,0.483,-0.2,0.072
MARA,-0.338,0.065,0.559,-0.15,0.372,0.141,0.0,0.06,0.354,0.388
NVDA,-0.413,0.962,0.629,0.936,0.889,0.483,0.06,0.0,0.174,-0.575
PLUG,0.145,0.085,0.496,0.025,0.186,-0.2,0.354,0.174,0.0,0.248
TSLA,0.424,-0.52,0.14,-0.65,-0.427,0.072,0.388,-0.575,0.248,0.0
