,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.922,0.92,0.838,0.761,0.85,0.5,0.927,-0.578,0.887
AAPL,0.922,0.0,0.964,0.87,0.799,0.885,0.477,0.982,-0.777,0.815
AMD,0.92,0.964,0.0,0.927,0.767,0.869,0.425,0.967,-0.683,0.788
AMZN,0.838,0.87,0.927,0.0,0.636,0.868,0.242,0.847,-0.595,0.637
GOOGL,0.761,0.799,0.767,0.636,0.0,0.64,0.604,0.818,-0.543,0.768
INTC,0.85,0.885,0.869,0.868,0.64,0.0,0.472,0.831,-0.662,0.718
MARA,0.5,0.477,0.425,0.242,0.604,0.472,0.0,0.504,-0.297,0.614
NVDA,0.927,0.982,0.967,0.847,0.818,0.831,0.504,0.0,-0.748,0.834
PLUG,-0.578,-0.777,-0.683,-0.595,-0.543,-0.662,-0.297,-0.748,0.0,-0.52
TSLA,0.887,0.815,0.788,0.637,0.768,0.718,0.614,0.834,-0.52,0.0
