,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.478,0.212,0.383,0.734,0.048,0.601,-0.029,-0.07,0.011
AAPL,0.478,0.0,0.881,0.949,0.846,0.532,0.7,0.653,0.027,-0.02
AMD,0.212,0.881,0.0,0.866,0.625,0.713,0.592,0.739,0.25,0.026
AMZN,0.383,0.949,0.866,0.0,0.834,0.449,0.564,0.56,-0.091,-0.212
GOOGL,0.734,0.846,0.625,0.834,0.0,0.219,0.603,0.298,-0.224,-0.147
INTC,0.048,0.532,0.713,0.449,0.219,0.0,0.609,0.829,0.674,0.538
MARA,0.601,0.7,0.592,0.564,0.603,0.609,0.0,0.588,0.319,0.42
NVDA,-0.029,0.653,0.739,0.56,0.298,0.829,0.588,0.0,0.509,0.458
PLUG,-0.07,0.027,0.25,-0.091,-0.224,0.674,0.319,0.509,0.0,0.7
TSLA,0.011,-0.02,0.026,-0.212,-0.147,0.538,0.42,0.458,0.7,0.0
