,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.37,-0.553,-0.699,-0.692,0.267,-0.337,-0.744,0.215,-0.64
AAPL,-0.37,0.0,-0.002,0.752,0.798,0.355,-0.079,0.797,0.193,0.818
AMD,-0.553,-0.002,0.0,0.239,0.398,-0.78,0.806,0.452,-0.494,0.398
AMZN,-0.699,0.752,0.239,0.0,0.883,0.08,0.097,0.899,0.24,0.806
GOOGL,-0.692,0.798,0.398,0.883,0.0,0.069,0.179,0.899,0.133,0.941
INTC,0.267,0.355,-0.78,0.08,0.069,0.0,-0.766,-0.056,0.469,0.024
MARA,-0.337,-0.079,0.806,0.097,0.179,-0.766,0.0,0.268,-0.398,0.194
NVDA,-0.744,0.797,0.452,0.899,0.899,-0.056,0.268,0.0,0.009,0.871
PLUG,0.215,0.193,-0.494,0.24,0.133,0.469,-0.398,0.009,0.0,0.011
TSLA,-0.64,0.818,0.398,0.806,0.941,0.024,0.194,0.871,0.011,0.0
