,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.768,-0.52,0.401,-0.349,-0.224,0.859,0.879,0.196,-0.742
AAPL,0.768,0.0,-0.707,0.559,-0.094,-0.063,0.786,0.662,0.274,-0.639
AMD,-0.52,-0.707,0.0,-0.321,-0.098,0.479,-0.615,-0.382,-0.246,0.562
AMZN,0.401,0.559,-0.321,0.0,-0.249,0.483,0.588,0.303,0.012,-0.227
GOOGL,-0.349,-0.094,-0.098,-0.249,0.0,-0.275,-0.13,-0.404,0.186,0.228
INTC,-0.224,-0.063,0.479,0.483,-0.275,0.0,-0.1,-0.237,-0.109,0.42
MARA,0.859,0.786,-0.615,0.588,-0.13,-0.1,0.0,0.659,0.385,-0.562
NVDA,0.879,0.662,-0.382,0.303,-0.404,-0.237,0.659,0.0,0.043,-0.88
PLUG,0.196,0.274,-0.246,0.012,0.186,-0.109,0.385,0.043,0.0,0.039
TSLA,-0.742,-0.639,0.562,-0.227,0.228,0.42,-0.562,-0.88,0.039,0.0
