,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.658,0.649,0.778,0.578,0.767,0.605,0.9,0.89,0.686
AAPL,0.658,0.0,0.1,0.613,0.754,0.882,0.788,0.75,0.618,0.928
AMD,0.649,0.1,0.0,0.718,0.271,0.439,-0.11,0.693,0.498,0.091
AMZN,0.778,0.613,0.718,0.0,0.651,0.821,0.313,0.907,0.708,0.584
GOOGL,0.578,0.754,0.271,0.651,0.0,0.796,0.601,0.684,0.365,0.821
INTC,0.767,0.882,0.439,0.821,0.796,0.0,0.568,0.898,0.616,0.837
MARA,0.605,0.788,-0.11,0.313,0.601,0.568,0.0,0.521,0.634,0.887
NVDA,0.9,0.75,0.693,0.907,0.684,0.898,0.521,0.0,0.807,0.734
PLUG,0.89,0.618,0.498,0.708,0.365,0.616,0.634,0.807,0.0,0.628
TSLA,0.686,0.928,0.091,0.584,0.821,0.837,0.887,0.734,0.628,0.0
