,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.443,0.565,0.443,0.321,0.65,0.257,0.633,0.605,0.477
AAPL,0.443,0.0,0.25,0.514,0.702,0.893,0.429,0.645,0.298,0.85
AMD,0.565,0.25,0.0,0.866,0.478,0.503,-0.394,0.876,0.849,0.154
AMZN,0.443,0.514,0.866,0.0,0.68,0.686,-0.307,0.922,0.792,0.381
GOOGL,0.321,0.702,0.478,0.68,0.0,0.724,0.261,0.685,0.283,0.756
INTC,0.65,0.893,0.503,0.686,0.724,0.0,0.294,0.811,0.462,0.84
MARA,0.257,0.429,-0.394,-0.307,0.261,0.294,0.0,-0.094,-0.325,0.665
NVDA,0.633,0.645,0.876,0.922,0.685,0.811,-0.094,0.0,0.813,0.537
PLUG,0.605,0.298,0.849,0.792,0.283,0.462,-0.325,0.813,0.0,0.127
TSLA,0.477,0.85,0.154,0.381,0.756,0.84,0.665,0.537,0.127,0.0
