,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.105,0.493,-0.207,-0.043,0.239,0.261,-0.094,0.618,0.255
AAPL,-0.105,0.0,0.66,0.957,0.91,0.727,0.702,0.94,-0.382,0.736
AMD,0.493,0.66,0.0,0.558,0.64,0.736,0.573,0.587,0.261,0.705
AMZN,-0.207,0.957,0.558,0.0,0.944,0.705,0.742,0.954,-0.528,0.698
GOOGL,-0.043,0.91,0.64,0.944,0.0,0.723,0.829,0.915,-0.498,0.652
INTC,0.239,0.727,0.736,0.705,0.723,0.0,0.671,0.678,-0.107,0.553
MARA,0.261,0.702,0.573,0.742,0.829,0.671,0.0,0.813,-0.301,0.679
NVDA,-0.094,0.94,0.587,0.954,0.915,0.678,0.813,0.0,-0.449,0.784
PLUG,0.618,-0.382,0.261,-0.528,-0.498,-0.107,-0.301,-0.449,0.0,0.062
TSLA,0.255,0.736,0.705,0.698,0.652,0.553,0.679,0.784,0.062,0.0
