,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.015,-0.203,0.178,0.27,0.509,-0.254,0.035,0.31,0.179
AAPL,0.015,0.0,0.682,0.694,0.918,0.734,0.746,0.897,0.398,0.729
AMD,-0.203,0.682,0.0,0.808,0.56,0.503,0.554,0.75,0.288,0.709
AMZN,0.178,0.694,0.808,0.0,0.668,0.753,0.549,0.817,0.312,0.775
GOOGL,0.27,0.918,0.56,0.668,0.0,0.86,0.552,0.806,0.523,0.711
INTC,0.509,0.734,0.503,0.753,0.86,0.0,0.349,0.751,0.448,0.664
MARA,-0.254,0.746,0.554,0.549,0.552,0.349,0.0,0.705,0.24,0.569
NVDA,0.035,0.897,0.75,0.817,0.806,0.751,0.705,0.0,0.175,0.69
PLUG,0.31,0.398,0.288,0.312,0.523,0.448,0.24,0.175,0.0,0.579
TSLA,0.179,0.729,0.709,0.775,0.711,0.664,0.569,0.69,0.579,0.0
