,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.124,-0.46,-0.022,-0.264,0.176,-0.278,-0.342,-0.197,0.098
AAPL,-0.124,0.0,0.705,0.804,0.931,0.803,0.907,0.921,0.861,0.853
AMD,-0.46,0.705,0.0,0.326,0.738,0.46,0.653,0.779,0.633,0.534
AMZN,-0.022,0.804,0.326,0.0,0.847,0.831,0.894,0.795,0.845,0.828
GOOGL,-0.264,0.931,0.738,0.847,0.0,0.793,0.976,0.972,0.928,0.879
INTC,0.176,0.803,0.46,0.831,0.793,0.0,0.761,0.712,0.744,0.835
MARA,-0.278,0.907,0.653,0.894,0.976,0.761,0.0,0.962,0.949,0.873
NVDA,-0.342,0.921,0.779,0.795,0.972,0.712,0.962,0.0,0.933,0.818
PLUG,-0.197,0.861,0.633,0.845,0.928,0.744,0.949,0.933,0.0,0.81
TSLA,0.098,0.853,0.534,0.828,0.879,0.835,0.873,0.818,0.81,0.0
