,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.72,0.208,0.73,0.555,0.765,0.737,0.626,0.718,0.834
AAPL,0.72,0.0,0.602,0.858,0.908,0.862,0.924,0.938,0.895,0.904
AMD,0.208,0.602,0.0,0.289,0.639,0.448,0.516,0.659,0.537,0.485
AMZN,0.73,0.858,0.289,0.0,0.864,0.872,0.934,0.869,0.891,0.891
GOOGL,0.555,0.908,0.639,0.864,0.0,0.85,0.908,0.947,0.87,0.877
INTC,0.765,0.862,0.448,0.872,0.85,0.0,0.829,0.808,0.798,0.874
MARA,0.737,0.924,0.516,0.934,0.908,0.829,0.0,0.962,0.978,0.943
NVDA,0.626,0.938,0.659,0.869,0.947,0.808,0.962,0.0,0.954,0.893
PLUG,0.718,0.895,0.537,0.891,0.87,0.798,0.978,0.954,0.0,0.899
TSLA,0.834,0.904,0.485,0.891,0.877,0.874,0.943,0.893,0.899,0.0
