,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.754,0.661,0.812,0.632,0.641,0.649,0.719,0.653,0.758
AAPL,0.754,0.0,0.974,0.971,0.967,0.179,0.967,0.981,0.96,0.933
AMD,0.661,0.974,0.0,0.956,0.977,0.076,0.971,0.983,0.948,0.88
AMZN,0.812,0.971,0.956,0.0,0.946,0.269,0.941,0.972,0.922,0.897
GOOGL,0.632,0.967,0.977,0.946,0.0,0.045,0.982,0.971,0.947,0.862
INTC,0.641,0.179,0.076,0.269,0.045,0.0,0.01,0.101,-0.026,0.289
MARA,0.649,0.967,0.971,0.941,0.982,0.01,0.0,0.978,0.972,0.859
NVDA,0.719,0.981,0.983,0.972,0.971,0.101,0.978,0.0,0.974,0.892
PLUG,0.653,0.96,0.948,0.922,0.947,-0.026,0.972,0.974,0.0,0.869
TSLA,0.758,0.933,0.88,0.897,0.862,0.289,0.859,0.892,0.869,0.0
